,model,columns,best_params,training_time,accuracy,precision,recall,f1,roc_auc,mean_fit_time,predict_time
2062,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.1470491886138916,0.7753,0.6571,0.742,0.697,0.885,0.003,0.001
2063,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedQ']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",16.31263303756714,0.8876,0.8182,0.871,0.844,0.912,0.392,0.003
2064,SVC,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedQ']","{'C': 10, 'degree': 2}",0.10734033584594727,0.8652,0.8519,0.742,0.793,,0.01,0.001
2065,GaussianNB,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']",{},0.0287015438079834,0.8202,0.7273,0.774,0.75,0.874,0.002,0.001
2066,KNeighborsClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']",{'n_neighbors': 3},0.05092215538024902,0.8539,0.7647,0.839,0.8,0.899,0.002,0.001
2067,LinearDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']",{},0.01836109161376953,0.8315,0.75,0.774,0.762,0.894,0.002,0.0
2068,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']",{},0.0177459716796875,0.809,0.85,0.548,0.667,0.879,0.001,0.0
2069,DecisionTreeClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.14281320571899414,0.8427,0.7576,0.806,0.781,0.909,0.003,0.0
2070,RandomForestClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",16.3653666973114,0.8315,0.7353,0.806,0.769,0.902,0.393,0.003
2071,SVC,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']","{'C': 10, 'degree': 2}",0.11181950569152832,0.8652,0.8519,0.742,0.793,,0.01,0.001
2072,GaussianNB,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.018402576446533203,0.7865,0.6429,0.871,0.74,0.847,0.002,0.001
2073,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 5},0.05106234550476074,0.8652,0.7879,0.839,0.812,0.935,0.002,0.001
2074,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.028629779815673828,0.8539,0.7647,0.839,0.8,0.895,0.002,0.0
2075,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.018268108367919922,0.7528,0.6047,0.839,0.703,0.806,0.001,0.001
2076,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.14255642890930176,0.8315,0.7667,0.742,0.754,0.913,0.002,0.0
2077,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",15.797221899032593,0.8427,0.7931,0.742,0.767,0.944,0.376,0.008
2078,SVC,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.10830855369567871,0.8539,0.8462,0.71,0.772,,0.012,0.001
2079,GaussianNB,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.01787853240966797,0.7416,0.5952,0.806,0.685,0.86,0.001,0.0
2080,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 5},0.050664663314819336,0.8652,0.7879,0.839,0.812,0.932,0.002,0.001
2081,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.01870584487915039,0.8539,0.7647,0.839,0.8,0.895,0.002,0.0
2082,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.017735958099365234,0.6966,0.5667,0.548,0.557,0.745,0.002,0.001
2083,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.14400649070739746,0.8652,0.8276,0.774,0.8,0.926,0.002,0.0
2084,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",15.805923461914062,0.8539,0.8,0.774,0.787,0.943,0.369,0.008
2085,SVC,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'C': 10, 'degree': 2}",0.1054840087890625,0.8652,0.88,0.71,0.786,,0.011,0.001
2086,GaussianNB,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.017818450927734375,0.7978,0.6857,0.774,0.727,0.86,0.002,0.0
2087,KNeighborsClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 5},0.05059504508972168,0.8652,0.7879,0.839,0.812,0.931,0.002,0.001
2088,LinearDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.029131650924682617,0.8539,0.7647,0.839,0.8,0.895,0.002,0.001
2089,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.028461933135986328,0.7978,0.6444,0.935,0.763,0.894,0.002,0.001
2090,DecisionTreeClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.1477806568145752,0.8315,0.7667,0.742,0.754,0.906,0.002,0.0
2091,RandomForestClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",15.892765045166016,0.8427,0.7931,0.742,0.767,0.944,0.374,0.012
2092,SVC,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.10807085037231445,0.8652,0.88,0.71,0.786,,0.012,0.001
2093,GaussianNB,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.022814512252807617,0.7753,0.617,0.935,0.744,0.882,0.001,0.001
2094,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{'n_neighbors': 5},0.04147744178771973,0.8764,0.8125,0.839,0.825,0.934,0.002,0.001
2095,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.0181424617767334,0.8539,0.7647,0.839,0.8,0.895,0.002,0.0
2096,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.017727375030517578,0.6742,1.0,0.065,0.121,0.586,0.001,0.0
2097,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.14992094039916992,0.8315,0.7667,0.742,0.754,0.89,0.002,0.001
2098,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",15.573566675186157,0.8652,0.8276,0.774,0.8,0.942,0.373,0.003
2099,SVC,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'C': 1, 'degree': 2}",0.11249279975891113,0.8652,0.88,0.71,0.786,,0.012,0.001
2100,GaussianNB,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.028885602951049805,0.7753,0.6774,0.677,0.677,0.839,0.002,0.001
2101,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 12},0.051676273345947266,0.8652,0.8519,0.742,0.793,0.883,0.002,0.001
2102,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.018413782119750977,0.8427,0.7429,0.839,0.788,0.886,0.002,0.0
2103,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.01823735237121582,0.7753,0.6486,0.774,0.706,0.82,0.002,0.001
2104,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.15068554878234863,0.8315,0.75,0.774,0.762,0.827,0.002,0.001
2105,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",15.667470932006836,0.7978,0.6857,0.774,0.727,0.846,0.377,0.003
2106,SVC,"['Sex', 'Pclass2', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'C': 10, 'degree': 2}",0.11243200302124023,0.8652,0.8519,0.742,0.793,,0.012,0.001
2107,GaussianNB,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.01777172088623047,0.764,0.6562,0.677,0.667,0.851,0.002,0.0
2108,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 12},0.05083942413330078,0.8539,0.8214,0.742,0.78,0.884,0.002,0.001
2109,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.018478870391845703,0.8427,0.7429,0.839,0.788,0.886,0.002,0.0
2110,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.028134584426879883,0.6742,1.0,0.065,0.121,0.539,0.001,0.001
2111,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.14798593521118164,0.8539,0.7647,0.839,0.8,0.863,0.002,0.0
2112,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",15.807359218597412,0.8202,0.7143,0.806,0.758,0.854,0.377,0.008
2113,SVC,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'C': 10, 'degree': 2}",0.11589503288269043,0.8652,0.8519,0.742,0.793,,0.012,0.001
2114,GaussianNB,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.01864171028137207,0.7753,0.6774,0.677,0.677,0.85,0.002,0.001
2115,KNeighborsClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 3},0.051490068435668945,0.809,0.7188,0.742,0.73,0.84,0.002,0.001
2116,LinearDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.029136180877685547,0.8427,0.7429,0.839,0.788,0.886,0.002,0.0
2117,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.028059959411621094,0.7079,0.8571,0.194,0.316,0.539,0.002,0.001
2118,DecisionTreeClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.14766192436218262,0.8427,0.7576,0.806,0.781,0.846,0.002,0.001
2119,RandomForestClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",15.82597041130066,0.7978,0.6857,0.774,0.727,0.846,0.377,0.008
2120,SVC,"['Sex', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10762834548950195,0.8427,0.7429,0.839,0.788,,0.011,0.001
2121,GaussianNB,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ']",{},0.018212080001831055,0.7753,0.6774,0.677,0.677,0.865,0.001,0.0
2122,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass1', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedQ']",{'n_neighbors': 12},0.05211687088012695,0.8539,0.8214,0.742,0.78,0.884,0.002,0.001
